timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue,wue
2026-01-17T07:41:18,codecarbon,3ae40454-c7ab-4d59-af5d-a6cf9b14d3f0,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,813.0109470393509,0.016663627694141623,2.0496191047394445e-05,18.651508840672502,137.25048711510283,70.0,0.0040719550172552774,0.031043613723753083,0.015270644571063011,0.050386213312071375,0.0,Italy,ITA,lazio,,,Linux-5.15.0-139-generic-x86_64-with-glibc2.31,3.11.14,3.2.0,28,Intel(R) Core(TM) i9-10940X CPU @ 3.30GHz,2,2 x NVIDIA RTX A6000,12.5127,41.8905,251.38640594482422,machine,N,1.0,0.0
