timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue,wue
2026-01-01T05:16:54,codecarbon,fdc9762e-85cb-405f-9416-8fe5e7832bfb,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1107.280734556727,0.022429030525306058,2.025595661996682e-05,18.485580194906653,135.10229141146507,70.0,0.0054975673153829455,0.04151491098966176,0.020806722722132697,0.06781920102717741,0.0,Italy,ITA,lazio,,,Linux-5.15.0-139-generic-x86_64-with-glibc2.31,3.11.14,3.2.0,28,Intel(R) Core(TM) i9-10940X CPU @ 3.30GHz,2,2 x NVIDIA RTX A6000,12.5127,41.8905,251.38640594482422,machine,N,1.0,0.0
