timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue,wue
2026-01-23T19:22:21,codecarbon,2572c342-19e2-4fd3-ab57-0e67feef2bf3,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,47974.79730616324,1.220154763435882,2.5433244785781114e-05,16.842580507411732,192.96811597092093,70.0,0.21687944292118916,2.57117815221865,0.9013538171083072,3.689411412248145,0.0,Italy,ITA,lazio,,,Linux-5.15.0-139-generic-x86_64-with-glibc2.31,3.11.14,3.2.0,28,Intel(R) Core(TM) i9-10940X CPU @ 3.30GHz,2,2 x NVIDIA RTX A6000,12.5127,41.8905,251.38640594482422,machine,N,1.0,0.0
