timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue,wue
2025-12-30T21:11:50,codecarbon,96cd6ce3-9999-4df2-b3d4-bbaa8bb0bf57,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,4627.682660485152,0.08565706618935946,1.8509710469295542e-05,18.056553750273494,116.40883823392114,70.0,0.022430572065293985,0.14961906941736913,0.08695369728135799,0.2590033387640209,0.0,Italy,ITA,lazio,,,Linux-5.15.0-139-generic-x86_64-with-glibc2.31,3.11.14,3.2.0,28,Intel(R) Core(TM) i9-10940X CPU @ 3.30GHz,2,2 x NVIDIA RTX A6000,12.5127,41.8905,251.38640594482422,machine,N,1.0,0.0
