timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue,wue
2026-01-01T12:58:35,codecarbon,fdaee024-4707-4757-8e05-62f93c1c0a18,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2433.0145439188927,0.044891997432200285,1.8451183345534826e-05,18.12127971871081,115.71135128888596,70.0,0.011831060017816926,0.07819765700251935,0.04571229929023732,0.13574101631057361,0.0,Italy,ITA,lazio,,,Linux-5.15.0-139-generic-x86_64-with-glibc2.31,3.11.14,3.2.0,28,Intel(R) Core(TM) i9-10940X CPU @ 3.30GHz,2,2 x NVIDIA RTX A6000,12.5127,41.8905,251.38640594482422,machine,N,1.0,0.0
