timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue,wue
2026-01-28T05:57:58,codecarbon,8be72458-05e4-4495-9028-2fc6411a86ab,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,13309.721084327437,0.339002133648279,2.5470265792982196e-05,16.816021817029334,193.42386201273268,70.0,0.06004913844103448,0.7150474328707901,0.24995236357614514,1.025048934887968,0.0,Italy,ITA,lazio,,,Linux-5.15.0-139-generic-x86_64-with-glibc2.31,3.11.14,3.2.0,28,Intel(R) Core(TM) i9-10940X CPU @ 3.30GHz,2,2 x NVIDIA RTX A6000,12.5127,41.8905,251.38640594482422,machine,N,1.0,0.0
