timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue,wue
2026-01-25T07:28:33,codecarbon,ce9cf16d-bd2b-4c1f-b331-ed1a8490ef36,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2601.9357864866033,0.043730943108330235,1.680708007301755e-05,19.076292608673864,96.87235718813615,70.0,0.013329397440614057,0.0700113671201592,0.048889543763328235,0.1322303083241016,0.0,Italy,ITA,lazio,,,Linux-5.15.0-139-generic-x86_64-with-glibc2.31,3.11.14,3.2.0,28,Intel(R) Core(TM) i9-10940X CPU @ 3.30GHz,1,2 x NVIDIA RTX A6000,12.5127,41.8905,251.38640594482422,machine,N,1.0,0.0
