timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue,wue
2026-01-26T02:48:42,codecarbon,8a36f45d-070f-49a0-beb3-589629a8c6be,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2457.371250446886,0.06368518623940071,2.591598083839356e-05,22.065427066431912,193.17914478501933,70.0,0.014554570541620376,0.13184709742205314,0.046164767003279275,0.19256643496695283,0.0,Italy,ITA,lazio,,,Linux-5.15.0-139-generic-x86_64-with-glibc2.31,3.11.14,3.2.0,28,Intel(R) Core(TM) i9-10940X CPU @ 3.30GHz,2,2 x NVIDIA RTX A6000,12.5127,41.8905,251.38640594482422,machine,N,1.0,0.0
