timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue,wue
2026-01-13T21:17:42,codecarbon,84af5729-1bb1-4b4c-bdfa-13029d25202e,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,7707.824230746366,0.12884910140407918,1.6716663165475744e-05,19.819389854263477,95.18984889538397,70.0,0.0410051448739679,0.20378195219210227,0.14481704121512204,0.3896041382811918,0.0,Italy,ITA,lazio,,,Linux-5.15.0-139-generic-x86_64-with-glibc2.31,3.11.14,3.2.0,28,Intel(R) Core(TM) i9-10940X CPU @ 3.30GHz,1,2 x NVIDIA RTX A6000,12.5127,41.8905,251.38640594482422,machine,N,1.0,0.0
