timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue,wue
2026-01-14T05:07:33,codecarbon,11cacf7b-f196-436b-86ba-47348d3e12b0,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1110.130950449966,0.020590795464522135,1.854807800483009e-05,19.691022791286365,115.2270088450005,70.0,0.005868804809435472,0.03553087425801493,0.020861206232176896,0.062260885299627276,0.0,Italy,ITA,lazio,,,Linux-5.15.0-139-generic-x86_64-with-glibc2.31,3.11.14,3.2.0,28,Intel(R) Core(TM) i9-10940X CPU @ 3.30GHz,1,2 x NVIDIA RTX A6000,12.5127,41.8905,251.38640594482422,machine,N,1.0,0.0
